favorite_count,retweet_count,tweet_id
525,208,668171859951755264
522,336,668154635664932864
592,306,668142349051129856
709,265,668113020489474048
1356,866,667937095915278337
318,119,667924896115245057
222,59,667915453470232577
523,329,667911425562669056
905,396,667902449697558528
2011,1180,667886921285246976
868,530,667885044254572545
409,127,667878741721415682
667,440,667873844930215936
3172,1110,667866724293877760
253,86,667861340749471744
303,68,667832474953625600
1111,535,667806454573760512
346,101,667801013445750784
736,358,667793409583771648
434,261,667782464991965184
243,61,667773195014021121
476,243,667766675769573376
398,162,667728196545200128
517,341,667724302356258817
0,37,667550904950915073
0,34,667550882905632768
6138,2454,667549055577362432
355,138,667546741521195010
917,568,667544320556335104
220,72,667538891197542400
866,576,667534815156183040
501,264,667530908589760512
1798,1198,667524857454854144
389,203,667517642048163840
7148,2272,667509364010450944
563,231,667502640335572993
565,294,667495797102141441
559,242,667491009379606528
273,102,667470559035432960
203,66,667455448082227200
327,96,667453023279554560
833,620,667443425659232256
483,257,667437278097252352
326,89,667435689202614272
489,234,667405339315146752
211,60,667393430834667520
385,173,667369227918143488
516,258,667211855547486208
658,282,667200525029539841
414,115,667192066997374976
784,449,667188689915760640
15075,6618,667182792070062081
200,58,667177989038297088
640,484,667176164155375616
262,88,667174963120574464
235,97,667171260800061440
2819,1241,667165590075940865
268,66,667160273090932737
49720,18285,667152164079423490
4851,2387,667138269671505920
346,135,667119796878725120
349,132,667090893657276420
425,134,667073648344346624
88,14,667070482143944705
175,51,667065535570550784
227,57,667062181243039745
198,54,667044094246576128
471,237,667012601033924608
258,102,666996132027977728
2679,1040,666983947667116034
857,584,666837028449972224
222,83,666835007768551424
266,105,666826780179869698
540,267,666817836334096384
250,95,666804364988780544
800,521,666786068205871104
404,211,666781792255496192
368,186,666776908487630848
244,71,666739327293083650
449,234,666701168228331520
196,51,666691418707132416
923,608,666649482315059201
238,88,666644823164719104
545,223,666454714377183233
107,23,666447344410484738
131,52,666437273139982337
170,54,666435652385423360
330,204,666430724426358785
171,90,666428276349472768
327,118,666421158376562688
129,48,666418789513326592
459,339,666411507551481857
113,44,666407126856765440
172,92,666396247373291520
194,100,666373753744588802
804,595,666362758909284353
229,77,666353288456101888
307,146,666345417576210432
204,96,666337882303524864
522,368,666293911632134144
152,71,666287406224695296
184,82,666273097616637952
108,37,666268910803644416
14765,6871,666104133288665088
81,16,666102155909144576
164,73,666099513787052032
169,79,666094000022159362
121,47,666082916733198337
335,174,666073100786774016
154,67,666071193221509120
496,232,666063827256086533
115,61,666058600524156928
304,146,666057090499244032
448,261,666055525042405380
1253,879,666051853826850816
136,60,666050758794694657
111,41,666049248165822465
311,147,666044226329800704
128,47,666033412701032449
132,48,666029285002620928
2535,532,666020888022790149
